A,resp_100k,4,0.000005,0.000130,0.000746,0.000937,0.001470
A,resp_100k,5,0.000004,0.000142,0.000769,0.000947,0.001495
A,resp_100k,6,0.000005,0.000144,0.000762,0.000943,0.001498
A,resp_100k,7,0.000005,0.000147,0.000764,0.000940,0.001485
A,resp_100k,8,0.000005,0.000142,0.000785,0.000966,0.001508
A,resp_100k,9,0.000004,0.000145,0.000762,0.000921,0.001462
A,resp_100k,10,0.000005,0.000149,0.000754,0.000925,0.001477
A,resp_100k,11,0.000006,0.000130,0.000779,0.000966,0.001500
A,resp_100k,12,0.000006,0.000155,0.000797,0.000957,0.001516
A,resp_100k,13,0.000005,0.000147,0.000804,0.000983,0.001532
A,resp_100k,14,0.000006,0.000134,0.000788,0.000969,0.001532
A,resp_100k,15,0.000006,0.000156,0.000810,0.000991,0.001546
A,resp_100k,16,0.000005,0.000130,0.000746,0.000919,0.001456
A,resp_100k,17,0.000005,0.000150,0.000782,0.000987,0.001563
A,resp_100k,18,0.000005,0.000141,0.000781,0.000973,0.001513
A,resp_100k,19,0.000006,0.000143,0.000796,0.000993,0.001534
A,resp_100k,20,0.000005,0.000144,0.000773,0.000956,0.001494
A,resp_100k,21,0.000005,0.000126,0.000736,0.000904,0.001449
A,resp_100k,22,0.000007,0.000164,0.000873,0.001093,0.001628
A,resp_100k,23,0.000006,0.000127,0.000791,0.000972,0.001513
A,resp_100k,24,0.000005,0.000134,0.000784,0.000970,0.001523
A,resp_100k,25,0.000006,0.000159,0.000821,0.001018,0.001570
A,resp_100k,26,0.000006,0.000149,0.000815,0.001032,0.001587
A,resp_100k,27,0.000005,0.000131,0.000791,0.000975,0.001511
A,resp_100k,28,0.000005,0.000139,0.000787,0.000964,0.001508
A,resp_100k,29,0.000005,0.000107,0.000781,0.000989,0.001542
A,resp_100k,30,0.000006,0.000159,0.000826,0.001043,0.001592
A,req_100k,1,0.000005,0.000144,0.000781,0.001489,0.001510
A,req_100k,2,0.000006,0.000148,0.000801,0.001469,0.001492
A,req_100k,3,0.000005,0.000134,0.000780,0.001474,0.001495
A,req_100k,4,0.000005,0.000167,0.000809,0.001477,0.001499
A,req_100k,5,0.000006,0.000167,0.000838,0.001505,0.001529
A,req_100k,6,0.000006,0.000163,0.000811,0.001467,0.001488
A,req_100k,7,0.000005,0.000162,0.000799,0.001437,0.001462
A,req_100k,8,0.000006,0.000154,0.000786,0.001430,0.001452
A,req_100k,9,0.000006,0.000145,0.000804,0.001465,0.001487
A,req_100k,10,0.000006,0.000132,0.000797,0.001465,0.001487
A,req_100k,11,0.000006,0.000165,0.000798,0.001452,0.001474
A,req_100k,12,0.000006,0.000154,0.000792,0.001451,0.001473
A,req_100k,13,0.000005,0.000147,0.000785,0.001444,0.001466
A,req_100k,14,0.000005,0.000163,0.000774,0.001428,0.001449
A,req_100k,15,0.000006,0.000106,0.000757,0.001444,0.001468
A,req_100k,16,0.000004,0.000127,0.000764,0.001432,0.001453
A,req_100k,17,0.000005,0.000157,0.000834,0.001489,0.001520
A,req_100k,18,0.000006,0.000150,0.000807,0.001464,0.001486
A,req_100k,19,0.000004,0.000142,0.000843,0.001513,0.001535
A,req_100k,20,0.000005,0.000147,0.000780,0.001441,0.001462
A,req_100k,21,0.000005,0.000130,0.000745,0.001387,0.001409
A,req_100k,22,0.000004,0.000142,0.000759,0.001419,0.001443
A,req_100k,23,0.000007,0.000120,0.000759,0.001395,0.001416
A,req_100k,24,0.000007,0.000129,0.000774,0.001390,0.001414
A,req_100k,25,0.000006,0.000109,0.000809,0.001501,0.001527
A,req_100k,26,0.000009,0.000137,0.000930,0.001613,0.001642
A,req_100k,27,0.000006,0.000139,0.000793,0.001466,0.001487
A,req_100k,28,0.000005,0.000148,0.000786,0.001482,0.001507
A,req_100k,29,0.000006,0.000114,0.000818,0.001483,0.001509
A,req_100k,30,0.000006,0.000146,0.000777,0.001443,0.001464
A,resp_1024k,1,0.000007,0.000154,0.000827,0.001044,0.006226
A,resp_1024k,2,0.000006,0.000163,0.000823,0.001041,0.006229
A,resp_1024k,3,0.000005,0.000141,0.000776,0.000957,0.006044
A,resp_1024k,4,0.000006,0.000153,0.000790,0.000993,0.006027
A,resp_1024k,5,0.000006,0.000132,0.000772,0.000947,0.006172
A,resp_1024k,6,0.000005,0.000151,0.000805,0.001012,0.006130
A,resp_1024k,7,0.000006,0.000112,0.000735,0.000906,0.006110
A,resp_1024k,8,0.000006,0.000159,0.000822,0.001011,0.006203
A,resp_1024k,9,0.000006,0.000139,0.000779,0.000990,0.006074
A,resp_1024k,10,0.000006,0.000150,0.000814,0.000988,0.006180
A,resp_1024k,11,0.000006,0.000154,0.000872,0.001092,0.006355
A,resp_1024k,12,0.000006,0.000144,0.000795,0.001025,0.006446
A,resp_1024k,13,0.000005,0.000145,0.000810,0.001019,0.006151
A,resp_1024k,14,0.000008,0.000130,0.000860,0.001124,0.006305
A,resp_1024k,15,0.000007,0.000166,0.000846,0.001057,0.006330
A,resp_1024k,16,0.000005,0.000140,0.000802,0.001016,0.006156
A,resp_1024k,17,0.000006,0.000137,0.000777,0.000970,0.006166
A,resp_1024k,18,0.000006,0.000167,0.000839,0.001047,0.006196
A,resp_1024k,19,0.000005,0.000150,0.000788,0.000990,0.006384
A,resp_1024k,20,0.000006,0.000164,0.000861,0.001106,0.006277
A,resp_1024k,21,0.000006,0.000152,0.000821,0.001028,0.006209
A,resp_1024k,22,0.000006,0.000157,0.000851,0.001059,0.006258
A,resp_1024k,23,0.000005,0.000128,0.000768,0.000948,0.006101
A,resp_1024k,24,0.000008,0.000109,0.000814,0.001031,0.006305
A,resp_1024k,25,0.000006,0.000160,0.000814,0.001008,0.006182
A,resp_1024k,26,0.000008,0.000165,0.000898,0.001093,0.006256
A,resp_1024k,27,0.000006,0.000147,0.000836,0.001048,0.006277
A,resp_1024k,28,0.000005,0.000148,0.000804,0.001003,0.006211
A,resp_1024k,29,0.000006,0.000177,0.000828,0.001050,0.006258
A,resp_1024k,30,0.000006,0.000140,0.000792,0.000994,0.006099
A,req_1024k,1,0.000006,0.000143,0.000817,0.006512,0.006536
A,req_1024k,2,0.000006,0.000163,0.000851,0.006654,0.006680
A,req_1024k,3,0.000006,0.000160,0.000834,0.006703,0.006738
A,req_1024k,4,0.000006,0.000155,0.000864,0.006476,0.006500
